step,return_mean,return_std,foods_mean,foods_std
0,-34.33223196417093,3.946326805707123,22.2,3.1937438845342623
1,-37.63644730299711,5.053093955312948,25.2,3.492849839314596
2,-31.353474153578283,5.0949379082064405,23.0,3.3911649915626336
3,-40.39859843552112,3.5906944213192054,25.2,2.7748873851023217
4,-43.27252087891102,4.271502900910951,27.8,1.7888543819998317
5,-39.96198319643736,3.0643080987557263,27.6,2.190890230020664
6,-39.01903108209372,4.577028262428483,26.0,1.224744871391589
7,-40.36720257252455,4.0884143984650345,25.2,3.7013511046643495
8,-37.613727177679536,5.680481205504378,25.8,4.08656334834051
9,-39.09620314538479,4.313127185385462,24.4,3.646916505762094
10,-39.200523515045646,5.885567427849875,25.4,5.412947441089743
11,-39.56849058568478,4.814757410151322,25.4,5.549774770204643
12,-43.51658506989479,3.901336408484008,26.2,4.08656334834051
13,-39.264043025672436,3.7347763578726667,25.2,3.5637059362410923
14,-42.41282565742731,2.8000378973351605,26.4,5.458937625582473
15,-37.50109733045101,5.119166276404734,25.4,3.9115214431215897
16,-41.13183446153998,1.680978014162994,26.0,4.636809247747852
17,-40.73101370483637,3.693940456947021,25.6,2.7928480087537877
18,-36.22205483317375,4.183641866525725,23.2,2.6832815729997472
19,-31.17743928618729,4.9804793464148425,19.2,2.16794833886788
20,-38.80160918086767,5.404190092648299,25.0,4.636809247747852
21,-38.28151455670595,5.215830027135325,22.8,3.6331804249169903
22,-34.981688713282345,4.114829534757327,23.0,4.301162633521313
23,-37.67643371149897,5.357854278749195,21.6,2.5099800796022262
24,-40.88579944819212,3.7742145025263096,23.8,2.3874672772626644
25,-37.60671634078026,3.5113798508753673,22.6,1.6733200530681511
26,-37.5923586383462,3.940585833689697,25.8,3.1144823004794877
27,-41.85572840869427,6.311653038067802,26.8,5.540758070878027
28,-37.282549335062505,5.497839181050614,25.8,4.024922359499622
29,-36.847049763798715,4.5902581814199035,23.0,1.4142135623730951
30,-38.82282457798719,4.042847367108267,23.6,3.8470768123342696
31,-38.7111632861197,4.520426767423377,23.6,3.974921382870358
32,-31.923835414648057,5.798947243288161,19.2,2.7748873851023217
33,-42.07391655892134,3.445649611217621,26.6,3.5071355833500366
34,-38.592078822106124,3.373842842581365,23.2,3.420526275297414
35,-37.96318798065185,4.804538306466344,22.2,1.6431676725154984
36,-37.946340353786944,3.0781185879869604,24.2,2.949576240750525
37,-39.05998713299632,8.05210778369033,25.8,7.9498427657407165
38,-35.479408990591764,2.1496938077819734,19.4,2.3021728866442674
39,-36.94591328054666,4.241817875194765,22.6,2.3021728866442674
40,-43.25710458159447,1.2236436675669793,25.2,4.549725266430931
41,-39.88740923702717,3.939543718161952,22.4,4.774934554525329
42,-42.377272041141985,1.6263784298363475,28.0,2.6457513110645907
43,-35.91831968128681,6.976585329422256,22.4,4.393176527297759
44,-30.46800233349204,6.261089100340979,21.4,3.435112807463534
45,-40.06245498657226,1.2564844052740491,25.0,3.3166247903554
46,-39.52217075824738,4.869468524450248,23.8,4.494441010848846
47,-35.0475195787847,4.923369112628775,23.0,4.183300132670378
48,-40.59849496781826,4.872197015794744,26.4,4.39317652729776
49,-40.86535664051771,4.477611710114825,25.6,3.4351128074635335
50,-36.954952359199524,3.689417209825774,21.8,3.1937438845342627
51,-38.58226498067379,3.8848707986225333,23.0,3.8078865529319543
52,-35.41865458935499,1.4859778748719332,22.6,4.560701700396552
53,-40.339851948618886,4.247754897138052,23.6,3.9749213828703582
54,-37.16965182721615,7.652155385710498,24.2,6.1400325732035
55,-39.2072614595294,5.498859666129583,25.4,3.8470768123342687
56,-39.70515162050724,5.684794069000484,25.8,3.2710854467592254
57,-39.20911901891232,2.5898500628728987,24.4,4.39317652729776
58,-39.34804734438658,5.118283936651677,25.8,4.324349662087931
59,-34.85840033888817,3.8758916923367743,21.4,2.302172886644268
60,-33.043201027810575,5.529892173047442,23.4,5.176871642217915
61,-43.91244265288115,3.143715034536865,27.0,2.91547594742265
62,-36.27826107889414,2.2939660817454035,23.4,3.361547262794322
63,-34.452329616621135,7.250555850688551,22.0,3.464101615137755
64,-36.271863707900046,7.103101009540362,24.8,5.890670590009257
65,-41.25932945460081,3.206710624805402,24.6,4.9295030175464944
66,-39.74680837839842,2.010164265461831,25.8,3.271085446759225
67,-34.8519464969635,4.043173091187516,24.2,4.024922359499621
68,-38.80749671161175,4.38972132078095,24.6,3.209361307176243
69,-37.25228063464165,8.30504310049731,24.6,3.361547262794322
70,-41.924737674742936,5.156065759644528,28.0,3.7416573867739413
71,-32.81428705006838,5.017453757281455,25.2,4.54972526643093
72,-36.04488264918327,8.41140091470343,24.6,3.9749213828703573
73,-42.01673317253589,5.345350114778095,25.8,4.658325879540847
74,-36.358908522129056,3.0100540620531113,22.2,2.2803508501982765
75,-27.90078897997737,3.902301051303632,19.4,3.361547262794322
76,-38.22505640387535,5.2430440400278275,24.0,4.58257569495584
77,-31.792897510528565,2.6036550179678697,21.6,2.0736441353327724
78,-39.4404790058732,5.469352978837397,26.4,4.6690470119715
79,-35.44471027925611,3.5214739321128987,22.2,2.7748873851023212
80,-36.902175788581374,2.4713678719049925,24.2,3.420526275297414
81,-36.447117956727745,7.216350342343028,23.0,2.9154759474226504
82,-40.12161508947611,6.471844755760139,28.0,5.099019513592785
83,-35.69037853032351,6.791339971181957,23.6,5.029910535983717
84,-34.796947160363196,2.940167208071332,22.2,3.7013511046643495
85,-38.79807836264372,3.1727220121723807,25.8,2.16794833886788
86,-36.86292309463024,6.806790679896167,23.0,4.06201920231798
87,-36.48573982827365,7.2467075086730395,23.6,5.813776741499453
88,-33.71843427568674,6.269791495401855,22.0,3.9370039370059056
89,-34.59106262177229,4.248365567638666,23.4,2.701851217221259
90,-32.36613202765584,3.7112796911353247,22.0,3.391164991562634
91,-39.37260615080595,4.052673684432419,25.2,3.1937438845342627
92,-36.4615199893713,2.2769191902593087,21.0,2.4494897427831783
93,-31.449331226944924,7.285730824061186,21.2,5.585696017507576
94,-34.755840660631655,4.397492792912663,24.8,3.346640106136302
95,-31.33219183534384,7.053158251990867,20.4,3.361547262794322
96,-36.48131829351187,5.892488113031924,25.6,6.024948132556828
97,-33.88300045356154,4.588129750283906,23.0,2.5495097567963927
98,-31.801714756339788,6.114044157407348,21.6,3.507135583350036
99,-35.98183172345161,5.326758810315023,26.0,5.830951894845301
100,-37.23147478401661,3.638708168136947,23.6,2.6076809620810595
101,-33.4837861277163,8.00613698165061,24.2,4.658325879540846
102,-31.024144189059733,6.2979842958750885,21.2,3.5637059362410928
103,-32.313624759018424,5.956104590760187,21.4,4.33589667773576
104,-31.50117372870445,5.831831968138509,22.4,3.7815340802378072
105,-34.35746773853898,9.960060565787376,24.2,6.1400325732035
106,-40.56970153003931,3.587749567024965,24.8,1.9235384061671346
107,-32.90582752376795,3.6813781358779405,22.0,4.301162633521313
108,-32.93751233965158,6.596708843906732,23.0,6.363961030678928
109,-34.90518678277731,4.428688351028756,22.0,3.9370039370059056
110,-27.65869731158018,3.756595888007374,20.4,3.2863353450309964
111,-37.26513547748327,5.140892501146373,24.2,3.9623225512317903
112,-39.765237261354926,4.631331924089562,26.6,4.159326868617084
113,-36.55071364194155,2.6595016756800667,23.8,2.489979919597747
114,-35.45705200135708,9.539248137410906,24.4,7.402702209328699
115,-36.175156749039886,4.624454291451447,22.8,3.898717737923586
116,-36.3639165610075,6.565829175857988,24.8,5.540758070878027
117,-34.17810511738062,3.449948013957581,24.8,3.7013511046643495
118,-26.385760574787856,4.044594557846267,19.0,2.1213203435596424
119,-30.585446567833422,8.65669986534235,22.4,7.231873892705818
120,-30.345254246145487,6.032858072898095,22.8,4.969909455915671
121,-24.349890550971033,5.296068413930658,16.6,3.361547262794322
122,-27.841740823537112,4.507091939840196,22.8,3.768288736283354
123,-34.36619752049446,11.224018099911559,21.4,8.264381404557755
124,-34.354334274679424,6.275488720061063,20.8,3.03315017762062
125,-31.884106557443737,9.555157676316366,22.2,6.058052492344384
126,-34.14370616227389,8.079341463883912,21.6,7.231873892705819
127,-31.991674479842185,5.490819883204659,23.0,4.0
128,-32.62751582115889,4.909071562975556,23.2,3.7682887362833544
129,-29.713760247826578,10.00441626180427,20.2,5.718391382198319
130,-31.38705535531044,3.6580378827222533,19.4,4.03732584763727
131,-30.13322074636817,7.600125032772582,20.2,5.118593556827891
132,-34.85682122707367,12.122196843182039,22.8,7.049822692805827
133,-28.786274333298206,3.590176944167801,19.0,1.0
134,-26.883063311502337,7.052692848606376,19.6,7.602631123499285
135,-28.528833942115305,7.522105877684012,22.2,6.418722614352484
136,-27.940474700927734,8.727181695796153,20.0,6.745368781616021
137,-34.26700074598193,8.153614215966583,23.0,6.8190908484929285
138,-36.50790115296841,3.4061362455393747,22.4,2.190890230020664
139,-30.3261203661561,3.560878134992413,21.2,4.764451699828638
140,-34.565154037624595,5.217791331322447,25.8,3.701351104664349
141,-27.86742296293378,3.929512052606125,20.0,2.23606797749979
142,-27.24161924123764,5.618960174626341,21.2,5.718391382198319
143,-27.29191419072449,5.43724211112583,18.6,2.302172886644268
144,-37.43004363328218,9.246249297956359,25.4,6.308724118235001
145,-27.194094628095627,7.295231982733346,20.8,5.932958789676531
146,-31.04798368960619,7.975526292427222,20.6,4.505552130427524
147,-25.63983995690942,4.738110334683963,18.2,1.4832396974191329
148,-32.67612275034189,10.290129888082864,22.4,9.071934744033381
149,-32.70977655053139,8.39603528039472,21.0,5.612486080160912
150,-25.55288001894951,5.8399527818832055,18.2,7.395944834840239
151,-34.69988607019186,6.819040096259034,23.8,4.604345773288536
152,-34.726662969589235,5.525326275338225,22.4,3.7815340802378077
153,-27.226370532810687,9.39492546381407,19.0,8.455767262643882
154,-34.691824251413344,3.9911453380959063,25.2,2.6832815729997477
155,-27.71694923490286,8.274671960648647,17.8,8.64291617453276
156,-30.32025712430477,8.164849960413298,19.0,6.557438524302
157,-25.41167506724596,8.81476014629281,16.0,9.1104335791443
158,-31.988341972231865,9.333412835487641,19.8,6.906518659932803
159,-25.35707510560751,8.077906930283321,17.8,5.630275304103699
160,-22.907225182652475,8.130408049696658,15.6,6.985699678629192
161,-31.715451973676682,9.390756181397226,20.8,5.263078946776307
162,-24.72598536387086,5.5812575901444195,16.0,2.73861278752583
163,-28.745148287713526,5.847049608041159,20.0,5.5677643628300215
164,-29.036401296406986,6.452088310566912,16.8,3.3466401061363023
165,-28.628422710299493,10.479056735063406,19.4,7.021395872616782
166,-27.093212704360486,7.151302846936339,19.2,3.96232255123179
167,-35.50744047909975,8.688211338301803,22.8,4.324349662087931
168,-25.742268358170985,7.932691214839653,17.6,6.4265076052238514
169,-30.562108811736106,9.831260840442791,18.6,11.717508267545622
170,-29.8199929125607,9.107937242429019,19.2,6.016643582596529
171,-26.98941227942705,10.03382555703125,17.2,8.5848704125339
172,-29.985244603455065,10.35907927330226,17.8,7.155417527999327
173,-30.388110929727553,9.810067378202312,17.8,7.661592523751182
174,-29.87141928076744,9.28168947591085,19.0,5.0990195135927845
175,-33.94866148233414,7.132568123612869,23.8,6.180614856144978
176,-29.273098348081113,5.3461935345491645,20.6,2.6076809620810595
177,-30.651099090278148,8.920248884102206,17.8,8.87130204648675
178,-28.85952232629061,7.091801846554675,17.6,9.60728889958036
179,-31.6307688459754,7.867647380539239,18.8,6.418722614352486
180,-20.70297829955816,6.119931017503634,8.0,7.582875444051551
181,-26.442264702916145,7.377576257188415,17.8,5.630275304103699
182,-26.089432571083307,7.843798382560527,15.2,9.628083921528727
183,-27.43935112953186,6.418773720320959,10.4,9.071934744033381
184,-29.777914150059225,8.358288803124466,15.6,13.107249902248755
185,-26.08259770721197,8.081308934304264,10.4,8.384509526501834
186,-25.94706398844719,8.91329821796122,11.8,11.233877335986895
187,-24.911326377093793,8.751402353381163,13.2,9.85900603509299
188,-26.35092437118292,8.282838614054807,12.8,12.275992831539126
189,-26.359204208850862,4.824718167906977,12.0,10.559356040971437
190,-27.4746169552207,7.262277102586948,13.8,12.774975538137051
191,-29.487018609046935,6.830322093042497,15.8,9.23038460737146
192,-21.44290460795164,0.9854701343522432,9.6,8.848728722251575
193,-23.204548610746862,6.734693896697414,9.2,8.899438184514796
194,-23.549535845965146,7.289476404266898,14.0,8.631338250816034
195,-25.282024770975113,6.260274174087386,15.2,9.311283477587823
196,-23.996707728505136,5.35875492052735,15.0,10.04987562112089
197,-20.648617894947527,8.248671822524397,8.4,5.770615218501404
198,-26.354741002619267,9.391523869125043,15.0,9.38083151964686
199,-28.481642907857896,11.123828167186723,11.2,16.115210206509875
200,-25.257479363679884,5.530737118534497,8.0,10.954451150103322
201,-26.619214279949666,8.818385886436795,13.2,8.555699854482974
202,-22.263709901273252,1.5719317900071275,9.2,8.526429498916883
203,-27.475336979329587,5.646378927640019,16.8,8.34865258589672
204,-27.302320137619972,8.521204047635582,13.0,9.772410142846033
205,-23.689347825944424,6.756614915323505,11.0,11.090536506409418
206,-24.25579341650009,5.564430008032847,13.6,11.260550608207398
207,-27.11651656255126,7.174829248900296,11.8,10.986355173577815
208,-29.69189485013485,11.49892519676854,10.2,14.324803663575986
209,-22.44963971078396,2.2817644807520727,8.6,10.502380682492898
210,-27.37644853889942,9.45863811730822,13.4,13.483323032546538
211,-29.036511804163457,5.5214768815852615,16.4,7.700649323271382
212,-29.26056304126978,9.682592798761469,15.0,14.247806848775006
213,-28.924223026633264,6.993912121299438,16.6,9.762171889492626
214,-29.319184820353986,7.762319409960546,12.6,11.949895397031725
215,-24.891919830441473,6.551830733083025,9.8,11.211601134539169
216,-25.042856185138227,6.45431090345367,14.2,9.549869109050658
217,-28.661384877562522,6.939604079916915,14.4,13.221195104830729
218,-32.29712712317705,11.297932627974806,17.0,13.076696830622021
219,-26.559859131276607,6.9910508360087675,9.0,12.36931687685298
220,-28.325778430700304,9.464390251856571,10.6,14.51895313030523
221,-26.354528492689134,5.411889858622156,13.8,8.67179335547152
222,-26.314708092808722,6.870337824298342,14.8,9.984988733093292
223,-27.678774067759512,10.24444908921365,11.8,14.463747785411636
224,-30.753771542012693,9.542580227472005,14.8,13.700364958642524
225,-29.908954758942127,8.018573187546256,15.6,14.293355099485915
226,-26.6353662237525,8.13070178347322,11.4,11.823705003085962
227,-29.536795327067374,8.396468893118412,15.4,8.96102672688794
228,-32.15958157479763,11.078336135191677,15.2,12.19426094521517
229,-28.860016506910323,6.291749623160067,16.0,9.300537618869138
230,-35.27681401669979,10.566158319179568,21.6,13.575713609236164
231,-31.297721496224405,8.82135399500736,17.4,11.126544836560898
232,-34.18350065052509,10.427269067232018,18.8,12.716131487209465
233,-29.582594676315786,6.570500652847719,16.8,9.57601169589929
234,-28.020999037474393,11.475653478361961,15.4,11.193748255164577
235,-27.03265153169632,5.981661524845396,12.0,10.977249200050075
236,-27.89599805474281,10.302692521579344,12.0,12.267844146385297
237,-24.699730309844018,6.732034476703312,9.2,10.134100848126586
238,-30.928781925141813,9.032512613630894,13.8,12.774975538137051
239,-27.959706781804563,10.216353068543164,12.0,13.379088160259652
240,-30.720275123417377,5.734235299382936,17.0,9.797958971132712
241,-32.29858854562044,6.6262703235022755,20.6,10.89954127475097
