step,return_mean,return_std,foods_mean,foods_std
0,-34.59441201686859,4.647176402970153,23.4,3.577708763999664
1,-34.51322650462389,4.774498499555567,25.6,3.7815340802378072
2,-28.7736166536808,5.290954418812289,23.6,4.33589667773576
3,-37.59227414578199,3.504299023720509,26.0,2.345207879911715
4,-39.954767028987405,4.88660384899061,29.4,2.5099800796022262
5,-34.54797629266977,3.4328351408927698,26.4,1.949358868961793
6,-36.244155338779095,5.91976302421084,27.2,1.9235384061671346
7,-37.339159360527994,4.3821079275730845,26.0,3.7416573867739413
8,-34.10887472704053,4.891686453217646,25.4,3.4351128074635335
9,-34.55903518646956,2.9772516889128497,24.4,1.949358868961793
10,-34.56786264032125,4.02146288030145,24.2,2.6832815729997472
11,-35.458214430511,4.826673147650596,26.2,4.658325879540847
12,-39.20596060752869,4.046304328120384,26.6,4.159326868617085
13,-35.95409373268485,3.805312700739264,26.2,2.5884358211089573
14,-36.92796112075448,2.748456879510795,26.0,5.385164807134504
15,-34.47068122252822,4.285471653400681,26.4,4.615192303685731
16,-38.13583540096879,3.0251368776001946,26.8,6.457553716385176
17,-36.464464732259515,2.7989390151286977,25.2,2.3874672772626644
18,-30.39232788980007,2.0371187688619816,22.2,2.1679483388678795
19,-30.466332400590183,3.9944556479745583,20.6,3.130495168499706
20,-35.359891567379236,6.265117360209168,25.2,4.764451699828638
21,-34.98336195647717,8.085540223703735,24.2,5.167204273105526
22,-30.259334091842174,4.442062605717779,22.6,4.219004621945797
23,-35.26509468704462,5.323721289161342,23.0,2.23606797749979
24,-37.59511031359434,5.090368701344061,24.4,3.974921382870358
25,-34.32447665184736,3.0043406437577183,23.4,2.302172886644268
26,-32.458881814777854,4.961932083770185,25.8,5.263078946776307
27,-38.28032390326261,7.285446405114129,27.2,5.540758070878027
28,-32.40022052377462,5.310231351418505,25.4,4.979959839195493
29,-34.14037683755159,4.062456272154436,25.6,1.8165902124584956
30,-38.37560668289662,2.1829782616265008,25.8,2.8635642126552705
31,-37.864398542046544,4.1173627650301245,26.6,5.128352561983234
32,-27.553552466630936,5.848779690550816,18.4,4.159326868617085
33,-36.901362711191176,3.0896554614434044,25.4,1.6733200530681513
34,-36.52093530893326,6.747935859295401,26.2,5.585696017507576
35,-35.41822458058596,4.388609304817025,24.2,2.4899799195977463
36,-33.21022320315242,4.200845348160491,22.6,3.5777087639996643
37,-33.2948416903615,5.856613221274289,24.8,6.3796551630946325
38,-33.372396770119664,2.8643485077496647,21.4,2.7018512172212596
39,-36.24999579191208,6.981671175282578,25.2,5.403702434442518
40,-39.94316888749599,2.5718021798268755,25.0,2.4494897427831783
41,-34.91410040706396,5.706635357280444,22.0,3.6742346141747673
42,-36.98807346820831,2.0139322878323043,26.6,2.6076809620810595
43,-31.56617238223553,4.722283025192453,21.8,2.2803508501982757
44,-30.466236286982895,5.623315905193333,22.2,1.0954451150103321
45,-36.211908562481405,1.95520155590821,25.0,1.8708286933869707
46,-36.361377449333666,3.2054231363961767,24.8,3.271085446759225
47,-31.645207408815622,6.567279583686586,23.0,3.3166247903554
48,-35.73780267685652,6.192684369632011,25.2,5.403702434442519
49,-37.77317590340972,6.5119941932225025,28.4,6.985699678629192
50,-34.982095605134965,5.026980167250898,22.4,2.4083189157584592
51,-34.89194209724665,3.068207651027591,23.2,3.3466401061363023
52,-31.632711149007083,3.9466825283881097,23.0,3.391164991562634
53,-37.38322081938386,3.2032654291803393,23.6,3.646916505762094
54,-35.825716871023175,5.4092769792733675,26.4,3.5777087639996634
55,-37.423512022569774,6.321170316491188,26.8,2.949576240750525
56,-36.75036619380116,6.522174446868331,27.8,3.63318042491699
57,-37.507512068748476,4.24321519775604,25.6,5.5497747702046425
58,-36.62679025530815,2.2725545886725214,25.0,2.0000000000000004
59,-36.17370948418975,3.642723808604009,25.0,3.3166247903554
60,-32.360511070489885,4.983758300914547,23.6,5.683308895353129
61,-39.958077827095984,3.889291670870448,27.6,2.8809720581775866
62,-36.681420696526764,2.9774000192829844,26.4,4.219004621945797
63,-33.07651295661926,6.804364264663423,22.6,3.361547262794322
64,-32.099425598233935,6.027726676474199,23.6,4.03732584763727
65,-41.71060507372022,6.066284795714985,27.6,6.841052550594828
66,-36.73526046872139,2.8584248583784646,26.4,3.4351128074635335
67,-33.75455256253481,2.8246410989872337,24.8,3.0331501776206204
68,-38.202557497471574,3.5000854570667363,28.2,4.324349662087931
69,-36.09885882362723,6.453965976952355,25.6,4.8270073544588685
70,-39.59938765466213,5.1493692506197135,29.2,5.495452665613635
71,-33.9813598498702,5.9602422701581,28.0,5.0
72,-32.17711792513728,6.478902868550505,24.0,2.5495097567963922
73,-42.053737074136734,4.024297019644765,29.0,5.0990195135927845
74,-36.78328060209751,3.0292074460465765,25.8,2.7748873851023212
75,-30.049885926395653,4.806128237426927,21.6,4.722287581247038
76,-37.00515438318253,7.043250296292627,25.4,5.9413803110051795
77,-34.24843178018928,3.024426303507523,24.0,1.58113883008419
78,-37.735830335319044,5.357486932216904,27.4,6.877499545619759
79,-33.40220574066043,6.659220725721508,23.0,6.324555320336759
80,-34.59395291879773,2.3897722052995567,25.8,3.5637059362410928
