step,return_mean,return_std,foods_mean,foods_std
0,-29.018429657071827,4.332934877408623,23.2,4.266145801540308
1,-27.592366069555283,4.141321077797669,23.0,3.0
2,-27.587110248208045,5.877571077196944,23.2,3.03315017762062
3,-23.562749683856964,2.6407101484139774,22.4,4.505552130427524
4,-29.52998171299696,5.155524379870915,26.2,3.492849839314596
5,-30.353051617741585,2.564753785364243,25.8,2.9495762407505253
6,-31.427367535233497,3.9437423668399885,28.2,2.3874672772626644
7,-29.41727240383625,3.8251007774572505,25.8,3.9623225512317894
8,-29.531626950204373,4.926255335410618,22.6,4.505552130427524
9,-29.824329702556135,4.2235621954165925,24.4,3.209361307176242
10,-29.789954182505607,5.961589652283168,26.8,2.8635642126552705
11,-27.05131827518344,6.264269330258409,25.6,4.277849927241487
12,-31.119115291535856,6.644124770979026,23.6,5.319774431308154
13,-29.05048425346613,5.05892108357887,24.4,5.770615218501404
14,-30.27271447777748,6.092156765164295,24.4,2.5099800796022267
15,-32.026549427211286,3.792659363325174,25.0,4.358898943540674
16,-32.54500997811556,4.985593738147192,27.6,2.408318915758459
17,-33.70586456805468,3.593490652170292,26.8,3.114482300479487
18,-30.7332956045866,5.2872766191479785,24.8,4.969909455915671
19,-29.875956605374814,3.2496370566302373,23.8,1.3038404810405297
20,-26.545069482922553,7.098254682342663,22.6,4.39317652729776
21,-27.732193772494792,2.0777828638377285,24.4,1.5165750888103098
22,-34.12358466982842,5.574103524094691,26.2,5.449770637375485
23,-29.463094305992126,1.8535757541036249,25.2,2.3874672772626644
24,-28.87916903048754,2.5062280589064767,25.2,1.0954451150103321
25,-25.694274623692035,5.816036036058412,22.8,1.6431676725154984
26,-29.089695988968014,3.851259384681403,24.2,0.8366600265340756
27,-34.24067544788122,4.57304101193376,26.8,5.495452665613635
28,-32.86494715809822,4.149430864658215,25.8,3.7013511046643495
29,-34.319567592442034,4.145674025695985,26.6,3.2093613071762426
30,-31.398890858143567,6.257697853168559,25.0,3.5355339059327378
31,-31.474342025071383,3.302957480221688,25.8,1.4832396974191329
32,-29.817753083258868,3.6498126134691544,26.6,2.6076809620810595
33,-28.065199518203734,4.394379068582905,22.8,3.1144823004794877
34,-29.37706078886986,3.102977745861656,24.8,2.489979919597747
35,-27.441113530099393,3.485947883794716,24.8,3.7013511046643495
36,-27.41725128442049,5.682657638182519,24.2,3.96232255123179
37,-23.619666228443386,3.8570419045844515,21.0,2.449489742783178
38,-32.28362348079681,4.811737314789267,25.0,4.0620192023179795
39,-28.412920546531677,5.214637396683469,25.0,3.3166247903554
40,-29.053572825342417,2.520074038126238,24.6,1.8165902124584945
41,-30.04631469398737,2.9923519339657365,23.8,2.6832815729997472
42,-30.09684224277735,3.7082094723040413,24.4,2.408318915758459
43,-32.358445359021424,4.012559762249556,28.0,3.1622776601683795
44,-26.9857611104846,3.1854998312259153,21.8,1.0954451150103321
45,-32.99477133154869,4.667528059938279,25.0,2.1213203435596424
46,-36.71039394140244,2.2055248273437646,29.2,4.08656334834051
47,-30.465826403349638,7.435741217058407,24.4,4.159326868617084
48,-30.83393298685551,2.702457290045916,25.4,1.949358868961793
49,-31.181355780363084,4.531152490372282,25.2,5.06951674225463
50,-29.441874715685845,5.74540569311268,25.6,5.9413803110051795
51,-30.56027412712574,7.177377168977146,25.4,6.6558245169174945
52,-29.45178698003292,7.001971755076932,23.2,4.868264577855234
53,-31.05730661302805,3.490199611400588,28.0,4.58257569495584
