step,return_mean,return_std,foods_mean,foods_std
0,-28.985439372062682,3.1072854408950032,23.2,2.683281572999748
1,-29.66428080238402,3.3590279066620217,25.4,3.646916505762094
2,-24.764356623589993,4.410264430659416,23.8,4.147288270665545
3,-32.426571276783946,3.2053069537033796,25.6,2.408318915758459
4,-33.91877846121788,4.692544398207348,28.8,1.7888543819998322
5,-29.48171608000994,3.3569757543031,26.6,1.8165902124584947
6,-30.760973171144723,5.390799842582308,27.0,2.5495097567963927
7,-32.071686398983005,4.063049175197627,25.6,3.7815340802378077
8,-29.43383734971285,3.904439403307713,25.2,3.5637059362410923
9,-29.348151704669,4.395801793344812,24.0,3.24037034920393
10,-29.692500606179237,5.144526719963722,23.6,4.722287581247038
11,-31.67473983466625,4.728030416718602,27.0,5.1478150704935
12,-34.95097514390945,4.560849391340463,26.8,3.6331804249169903
13,-32.26920663565397,4.231083360316814,27.6,3.7815340802378077
14,-31.431903113424777,1.8272226019567028,27.2,4.658325879540846
15,-28.75585598796606,4.2460742521571655,25.6,4.33589667773576
16,-33.05291974171996,2.4585355354480103,26.8,4.764451699828638
17,-31.90998897701502,2.245716573778154,25.2,1.6431676725154984
18,-27.063680377602576,3.8743508568645746,23.2,2.9495762407505253
19,-26.261111207306385,3.887484720907051,20.0,2.23606797749979
20,-31.84022076278925,4.992654447727307,25.8,5.019960159204453
21,-28.823532222211362,7.2601526255697095,23.2,4.54972526643093
22,-26.142421877384187,4.944646251741666,21.6,5.224940191045253
23,-29.356446786224843,4.628689564708198,22.6,3.130495168499705
24,-32.34275898337364,4.745617470154089,24.6,2.9664793948382653
25,-29.26253225803375,3.820723516304091,24.2,3.2710854467592254
26,-26.78998600244522,2.447311878400857,25.2,4.086563348340509
27,-31.698634208738802,6.948974608024682,26.6,6.580273550544841
28,-27.573061835765838,4.630037860159058,25.6,4.505552130427525
29,-28.589892669022085,4.777377762071701,23.4,2.0736441353327724
30,-33.30298334509134,2.8193903190648166,25.4,3.286335345030997
31,-31.819532461464405,3.0317739782001767,25.6,3.4351128074635335
32,-24.685636627674103,5.128356645027054,19.6,2.701851217221259
33,-31.9367442086339,3.6964388559989034,26.2,2.1679483388678795
34,-30.46515322551131,5.829748879843311,24.4,6.8044103344816
35,-30.392033277451993,4.998464098755731,24.0,3.5355339059327378
36,-28.048736510425805,3.3706416318118584,24.0,2.345207879911715
37,-29.82985290288925,5.534435710358187,25.2,6.685805860178712
38,-29.662053739279507,2.729736930061104,20.4,3.5777087639996634
39,-31.76494885981083,4.634026328446533,26.0,4.358898943540673
40,-34.200016123056415,3.6788663774623154,25.6,4.277849927241488
41,-31.400274163484575,3.1338120644479153,23.0,3.6742346141747673
42,-31.929841874539854,3.2444616656784726,28.0,3.0000000000000004
43,-27.08557932302356,4.28739184840307,22.8,1.7888543819998322
44,-26.189665655046703,5.3290587072375555,23.6,3.286335345030997
45,-31.258816149830817,1.2675040629539598,24.2,1.9235384061671341
46,-31.56910035163164,4.942209862685959,25.6,3.2863353450309964
47,-27.273419047892094,6.911469460672964,23.4,3.646916505762094
48,-29.32723534554243,5.340100689526665,24.8,4.086563348340509
49,-31.872412487864494,4.653292120518263,28.4,3.7815340802378077
50,-29.375785103440286,6.328820965227071,23.2,3.271085446759225
51,-30.0044739946723,2.3993742267222125,23.2,3.63318042491699
52,-27.62257920950651,3.1845212501110067,24.8,2.8635642126552705
53,-32.60442772358656,3.4033213301207748,24.8,2.16794833886788
54,-31.076327155530453,4.752243100850817,28.2,4.764451699828638
55,-31.456265246868135,5.282947406938593,25.4,4.09878030638384
56,-32.53816836178303,6.354636957852645,27.2,2.4899799195977463
57,-31.607413519918918,3.3690644166167703,24.8,3.1144823004794877
58,-29.86119091808796,2.729912076731087,23.6,5.9833101206606365
59,-31.37653030306101,2.9667703332056314,25.0,1.8708286933869707
60,-26.406426379084586,4.012218369034302,23.8,5.357238094391549
