step,return_mean,return_std,foods_mean,foods_std
0,-36.45954411625862,4.288828341352609,26.8,4.147288270665544
1,-32.780512783676386,3.8542281553800026,22.4,5.079370039680118
2,-30.874694308638574,7.321600730562854,22.2,4.658325879540846
3,-30.95945748016238,4.370022490287135,22.4,3.714835124201342
4,-35.173122472316024,2.0002576002375974,26.4,1.5165750888103102
5,-34.228613923490045,3.998983510154259,26.8,3.7682887362833544
6,-35.52018055915833,2.3168632229205985,26.4,1.1401754250991383
7,-35.322032154351476,5.132328474282327,26.4,2.8809720581775866
8,-36.743512731790545,1.679032483906647,26.0,2.1213203435596424
9,-39.06555704623461,3.2223225127885904,25.4,3.2093613071762426
10,-35.20098587051034,4.380520094214355,25.8,3.7013511046643495
11,-34.35735686123371,4.1299599125648925,24.8,2.280350850198276
12,-34.14736983850598,4.428039947580518,23.4,2.3021728866442674
13,-31.797035332769156,2.6112471503942403,23.8,3.63318042491699
14,-36.78787597119808,4.837682122354827,24.8,2.1679483388678804
15,-35.22584279328585,3.565211479559267,25.2,4.969909455915671
16,-36.81074049025774,2.9941743616057077,27.4,2.701851217221259
17,-39.40614086836577,4.405078926107754,26.6,3.7815340802378072
18,-33.37593807131052,3.5485944730321495,22.6,1.5165750888103102
19,-35.337129570543766,3.79597905773146,24.4,2.6076809620810595
20,-30.193669107556342,6.50482314610421,22.8,2.949576240750525
21,-31.56468662917614,3.9863083744978454,23.8,3.271085446759225
22,-34.29943478256464,1.495152694800177,23.6,1.673320053068151
23,-36.117006711661816,4.009942441196013,26.4,2.9664793948382657
24,-34.53134069107473,3.661264039334538,24.8,3.834057902536163
25,-34.85912908017635,6.546106106700586,25.8,4.43846820423443
26,-32.53708021193743,4.5866290985366645,24.6,2.966479394838265
27,-34.1963498339057,3.5088323624191404,24.4,3.646916505762094
28,-37.59541245996952,2.4218754766578123,27.6,0.547722557505166
29,-38.13946936950087,4.519881675694287,26.2,4.024922359499621
30,-37.771425330638884,3.1551741276292864,25.8,1.788854381999832
31,-31.3889614097774,4.8610837384566565,22.6,4.33589667773576
32,-36.387347316741945,2.710240809110382,27.0,1.5811388300841893
