step,return_mean,return_std,foods_mean,foods_std
0,-37.74368268251419,5.947717722903071,25.2,4.381780460041329
1,-35.93708410933614,4.882660488488647,23.4,2.1908902300206643
2,-36.060571026802066,5.893606478379405,25.0,2.5495097567963922
3,-36.55693479329348,8.257840249763822,26.0,5.873670062235365
4,-38.46679141446948,3.5052955426040286,26.4,2.408318915758459
5,-34.32302606254816,6.550173392885355,22.2,4.816637831516918
6,-35.96867615133524,7.451442380985625,25.4,4.722287581247039
7,-37.42255924344063,7.042359493114075,27.2,5.890670590009257
8,-39.953517749905586,3.7649529199027345,26.6,4.61519230368573
9,-35.46733654290438,4.8010443666550575,23.4,3.1304951684997055
10,-36.60838613510132,3.3143916467377768,25.6,2.966479394838265
11,-33.28088832423091,5.680585166124479,23.2,3.7682887362833544
12,-37.99490122795105,7.600409160470182,24.6,3.361547262794322
13,-36.63778875917196,4.4228235607738595,26.4,2.3021728866442674
14,-40.459078980237244,4.565581535541446,25.8,2.588435821108957
15,-39.19361180961132,5.058268083027779,26.4,3.9115214431215892
16,-41.97929984033108,3.2755263342202903,28.0,2.23606797749979
17,-39.590590958297255,4.098160628434063,25.2,3.492849839314596
18,-36.77729284912348,3.0287217082279043,23.8,2.8635642126552705
19,-38.527644239366055,4.354787521093308,25.2,2.280350850198276
20,-36.00998153015971,5.608593976840758,24.0,3.5355339059327378
21,-34.95420517027378,6.243662679613962,24.8,3.5637059362410923
22,-36.9165754288435,5.805243004925595,25.0,3.3911649915626336
23,-38.11113024652004,3.146804086479567,26.2,2.4899799195977463
24,-32.15735884010792,1.9668558781706995,21.6,2.073644135332772
25,-40.20998947024346,5.7854910162656035,25.0,4.527692569068709
26,-36.84904256463051,3.662203189412757,21.6,2.302172886644268
27,-39.6937336742878,3.7386279160233302,26.0,2.5495097567963927
28,-36.42002961933613,3.429265443563417,25.4,2.7928480087537886
29,-38.47604960650206,6.277394654141566,26.4,4.505552130427524
30,-38.99117907881737,4.439244481055739,25.6,3.435112807463533
31,-36.33294032663107,7.865224935333199,24.0,4.527692569068709
32,-33.36861046627164,2.9698660456113752,23.6,3.435112807463533
33,-40.88297710865736,4.8558882778713475,27.2,4.08656334834051
34,-35.42354953736067,2.678789570781675,24.6,1.9493588689617927
35,-32.50271016359329,3.049707450804352,22.4,2.6076809620810595
36,-41.74655849039554,4.757628511967824,26.8,6.099180272790762
37,-34.062256927788255,3.5658798509918745,21.8,2.863564212655271
38,-35.742815563082694,3.861690206128825,23.2,3.1144823004794873
39,-37.37470742613077,4.05249541629127,24.2,4.207136793592526
40,-31.612580807507037,7.171385854424865,21.8,4.08656334834051
41,-35.44128721728921,2.2462262711882914,22.4,3.5777087639996634
42,-35.439391773939136,6.660535556995084,25.0,3.9370039370059056
43,-37.652069529891016,4.482842828101318,25.2,2.387467277262665
44,-35.00391578823328,6.2182389147207955,23.6,2.966479394838265
45,-39.44110404476523,3.3886423340992042,24.0,3.8729833462074175
46,-37.18913655877113,4.529095703561343,24.8,4.086563348340509
47,-39.08811824768782,4.774698516232835,24.6,3.646916505762094
48,-37.4165562197566,2.951309701081459,24.8,3.420526275297414
49,-37.27119281888008,8.027744070518262,25.4,6.107372593840988
50,-38.788400758802894,5.246336786735027,26.4,5.412947441089743
51,-38.07659759521484,3.7464992512691033,24.2,3.03315017762062
52,-42.75287499129772,6.446410077374751,27.6,4.722287581247038
53,-33.590237416327,6.058543964193262,23.4,3.0495901363953815
54,-34.831138686835764,7.732571887390092,25.4,5.683308895353129
55,-36.96906723976135,3.5376388957372704,24.6,3.361547262794322
56,-38.72675449699163,5.745429942697584,26.2,5.761944116355173
57,-38.726016440987586,5.869816931445287,25.2,2.04939015319192
58,-40.718498861789705,2.589651371023932,27.0,3.9370039370059056
59,-34.9203605376184,3.8038320377083816,23.6,3.7148351242013415
60,-38.7747112840414,7.20475025993936,22.8,5.310367218940701
61,-37.44041223078966,1.7485219076655159,23.4,2.60768096208106
62,-35.154101078212264,8.987072837995768,24.0,4.949747468305833
63,-35.745881986618045,6.1732578793086175,24.2,4.764451699828638
64,-35.345530142635106,8.146759370933392,24.0,5.656854249492381
65,-36.49095438569784,3.574821154349062,23.4,2.5099800796022267
66,-37.37779043018818,4.986931295066882,24.8,3.6331804249169894
67,-34.51590685397387,4.435949717140423,24.8,3.6331804249169903
68,-37.92011737301946,3.3948778092613074,22.6,3.209361307176242
69,-38.54273337870836,4.320950965937845,26.0,3.6742346141747673
70,-35.50328769311309,3.1567749201653172,23.0,1.8708286933869709
71,-35.221239644289014,4.233307299605202,24.0,5.291502622129181
72,-39.71869431436062,6.009418330586184,24.4,4.61519230368573
73,-35.494918435812,4.207806760098362,24.0,5.291502622129181
74,-38.16895670443773,5.569613141754962,25.6,4.61519230368573
75,-34.97108803242445,4.186650387463203,22.6,3.4351128074635335
76,-32.63677421212196,4.163670762308928,21.4,2.8809720581775866
77,-38.07478158324957,6.898002522406914,23.2,4.3817804600413295
78,-35.41860169619322,3.9005737055621688,24.8,3.70135110466435
79,-31.158370278775692,4.964864871494168,21.6,2.3021728866442674
80,-35.82654118090868,5.202565636020084,22.2,3.492849839314596
81,-35.86944942474365,4.610942216556169,23.2,4.207136793592526
82,-32.7362933203578,2.91037849464713,21.8,2.1679483388678804
83,-32.75153739452362,1.8382640062885676,21.0,3.0822070014844885
84,-34.204835979640485,3.4307783588776597,22.0,1.5811388300841898
85,-34.54656735360622,4.16807611668696,24.2,3.96232255123179
86,-32.108964728564025,6.364165129829407,19.6,2.8809720581775866
87,-33.05330469757318,7.864939003503604,20.4,5.272570530585627
88,-33.31634290665388,5.571694527597466,21.0,2.9154759474226504
89,-33.612639592587946,5.950590182993929,23.0,3.5355339059327378
90,-33.62475633323193,6.756547942144666,21.0,5.70087712549569
91,-38.542349918186666,3.1028121430531144,23.4,3.6469165057620936
92,-35.97900201529264,5.885850572676758,22.2,4.08656334834051
93,-35.8693102017045,6.004764907614581,21.2,4.658325879540846
94,-34.427343191951515,3.173413120617599,20.6,2.1908902300206643
95,-35.804711857438086,6.784325122385083,21.4,5.412947441089743
96,-31.204310505092145,6.913775507309648,20.8,4.08656334834051
97,-35.29511219412088,5.172719134764799,23.4,4.03732584763727
98,-30.95393592491746,7.560494861481485,20.0,5.049752469181039
99,-32.9039624735713,5.673856989256467,20.0,3.807886552931954
100,-35.47983921170235,4.917653364281589,22.6,5.029910535983716
101,-36.12234302908182,5.964438561145791,22.8,4.8166378315169185
102,-30.999449501931668,5.421122396291063,21.6,3.5071355833500366
103,-32.03361395597458,7.501653471550035,19.4,4.39317652729776
104,-27.01004355698824,4.170674331521779,18.6,2.190890230020664
105,-32.0672659188509,7.47120757411655,18.8,6.220932405998316
106,-33.17841921746731,3.1038922307323475,20.0,1.732050807568877
107,-36.093807549774645,4.533513717489601,21.2,3.1144823004794873
108,-26.051671940088273,4.591109837967936,18.2,3.96232255123179
109,-28.691683399677277,3.212792073284799,17.4,2.190890230020665
110,-26.71970927864313,3.029887387358317,17.6,0.8944271909999161
111,-31.920309305936097,5.028371716175366,20.0,3.3166247903553994
112,-32.93981622830033,6.331467706959372,18.4,4.449719092257398
113,-32.61985387504101,3.5036360183211888,20.8,1.9235384061671346
