step,return_mean,return_std,foods_mean,foods_std
50,-28.091233855485918,5.152278621706142,23.4,5.366563145999495
100,-19.757897531986238,7.092088052126632,14.0,4.183300132670378
150,-20.568020367622374,2.1944056445709155,15.8,2.9495762407505253
200,-17.703549855947493,4.2083432635601055,13.6,5.412947441089743
250,-18.885465551912784,9.70783287752083,13.4,8.080841540334768
300,-17.790154153108595,6.397388915822294,10.8,6.6105975524153635
350,-12.631427005678415,4.704243346063603,8.6,2.302172886644268
400,-12.281385649740695,1.6049677588644118,8.0,2.5495097567963927
450,-14.19882145896554,5.041047842923953,7.0,5.338539126015656
500,-12.942041152715683,0.777241764231168,6.2,2.8635642126552705
550,-14.067293691262602,6.128090605071063,9.0,6.324555320336759
600,-12.891228158771991,2.392815859956003,5.4,1.6733200530681511
650,-12.524335533380508,3.082716710647692,6.4,2.073644135332772
700,-11.354106944054365,1.874323182790046,5.0,2.5495097567963922
750,-11.592122157663107,1.7210224995940913,6.0,2.9154759474226504
800,-12.501314193755388,3.0335170042769044,7.2,1.7888543819998317
850,-13.006245619058609,3.7557179639020686,8.6,0.8944271909999159
900,-11.147198190912604,5.324742085449064,7.4,2.3021728866442674
950,-12.221189892292022,2.1673409983986556,8.2,5.449770637375485
1000,-12.587784542143345,3.957050340962912,7.0,3.333333333333333
1050,-15.476255029067397,9.182808087709939,12.6,10.310189135025603
1100,-11.78521681241691,4.073315789880704,7.6,4.277849927241488
1150,-12.756787534803152,2.720475954242102,9.2,5.263078946776307
1200,-10.278449238836766,1.674844347704266,5.4,2.5099800796022267
1250,-12.25763313472271,3.8540449262547556,7.6,1.816590212458495
1300,-14.430589924752713,5.107043358467462,10.0,3.872983346207417
1350,-16.93418662250042,4.523366894143931,11.4,6.730527468185536
1400,-13.351319966092706,1.9720294840450119,9.6,3.2093613071762426
1450,-15.327413532882929,4.6413850424614775,9.2,6.016643582596529
1500,-9.914246913790702,1.010596277382233,7.4,3.0495901363953815
1550,-13.993392473831772,8.75544456655014,12.0,10.27131929208707
1600,-12.838451114296912,3.9603154711818154,7.6,2.8809720581775866
1650,-15.202743428945542,2.345399294203193,8.6,4.722287581247038
1700,-13.33845658376813,2.3818312359342597,8.2,3.3466401061363023
1750,-14.80511420071125,3.6442986180877757,13.2,5.357238094391549
1800,-12.881114219129085,4.438848419877843,8.6,7.127411872482185
1850,-16.63980180323124,4.165961789353347,10.8,6.685805860178712
1900,-12.479760117828846,2.9859614267686374,8.0,4.743416490252569
1950,-14.174980184435844,7.135476944194945,11.8,10.207840124139876
2000,-12.415326291322708,1.665140205208158,7.0,2.6666666666666674
2050,-14.294125692546368,4.148704991630089,10.2,8.757853618324527
2100,-13.688789595663547,4.988505869985067,10.2,8.46758525200662
2150,-15.855846531689167,7.848689287473275,11.8,8.46758525200662
2200,-12.78123198747635,3.0444437545627214,8.6,2.3021728866442674
2250,-11.938139174878597,2.1662152284606835,6.0,4.183300132670378
2300,-14.380676885694266,4.168079900543629,8.8,4.43846820423443
2350,-13.121475133299828,3.699642211004261,7.4,1.140175425099138
2400,-13.41646849066019,2.7840722393528607,9.4,5.319774431308154
2450,-11.261012899875642,2.1841325652935524,5.6,3.9115214431215892
2500,-14.621202697604895,5.417649612159983,9.2,5.11859355682789
2550,-14.149375162273646,1.6996439482665078,6.2,2.7748873851023217
2600,-11.016725653409958,4.400940996169985,6.6,3.2093613071762426
2650,-12.250905522704125,1.8446037893949478,5.8,3.3466401061363023
2700,-12.639399206638336,3.298602219961787,7.4,3.9115214431215892
2750,-10.027187232673167,1.4844885128230172,6.2,1.6431676725154984
2800,-12.090915112197399,2.1415716702196015,8.2,4.494441010848846
2850,-15.135814616829157,8.967388557062671,11.0,11.467344941179714
2900,-14.747793217748404,5.023432768803239,8.0,4.636809247747852
2950,-12.17319565564394,5.272873015045713,6.0,3.082207001484488
3000,-11.236172167956829,0.7263300891170099,4.2,1.5491933384829668
3050,-12.316165226697922,3.1876053080219715,5.0,2.5495097567963922
3100,-12.74903438165784,3.8680088471003504,7.6,5.128352561983234
3150,-12.71416509449482,4.039247621651499,8.2,6.760177512462229
3200,-10.42077083066106,2.480930671297016,7.0,2.449489742783178
3250,-10.908684271574021,3.6062269789879506,4.8,2.280350850198276
3300,-11.105880515277386,1.8807504504121513,3.8,2.16794833886788
3350,-10.277951779216528,1.7082648751641203,6.0,1.8708286933869707
3400,-12.509274199604988,3.4677097997123925,4.8,3.03315017762062
3450,-13.909983633458614,4.645668300549247,9.2,8.318653737234168
3500,-8.322219029814004,1.3395442462657925,5.6,3.0495901363953815
3550,-12.492086576670408,2.4449881062665377,6.0,3.391164991562634
3600,-12.427599012106658,3.0096909916816537,5.6,1.5165750888103102
3650,-14.045753581821918,4.865647606600684,7.4,5.9413803110051795
