step,return_mean,return_std,foods_mean,foods_std
50,-35.63628590703011,4.606215078187082,22.8,5.805170109479997
100,-26.570051050931216,8.370049442304976,15.2,4.969909455915671
150,-20.51964176222682,5.535822102666726,12.0,3.674234614174767
200,-15.885823339223862,4.152975757765966,8.2,2.489979919597747
250,-15.22072447091341,7.772775873122584,6.6,1.6733200530681511
300,-10.492469289898873,2.5056992331862724,5.4,0.894427190999916
350,-11.678055715560912,6.1801975078893525,6.0,1.224744871391589
400,-8.477266550064087,2.7539937542975603,5.6,0.8944271909999159
450,-7.216004937887192,2.269428428273526,5.0,0.7071067811865476
500,-9.815305767953395,4.055621921569697,4.8,1.6431676725154982
550,-6.806961666047573,0.3384054280413269,4.4,0.5477225575051663
600,-16.18350748717785,6.296141746106855,8.8,2.949576240750525
650,-6.330185788869858,1.4066457239024552,4.0,0.7071067811865476
700,-9.028524628281593,2.2424755548186965,4.4,1.1401754250991378
750,-8.142670466005802,1.5713294815267678,5.0,0.7071067811865475
800,-8.389808601140976,1.6967011312445766,4.6,0.5477225575051661
850,-9.436945658922195,1.3182334586779665,5.8,1.3038404810405297
900,-6.734104762971401,2.384903587995518,4.8,0.8366600265340756
950,-8.05184914022684,2.0788664463699837,5.4,0.8944271909999157
1000,-9.880209006369114,2.647649351735281,4.6,0.8432740427115678
1050,-7.61258827149868,3.305625635815572,4.4,0.5477225575051662
1100,-7.681849517673254,2.6036997351963076,5.4,0.5477225575051663
1150,-9.96324655264616,1.6951674938393808,5.2,0.8366600265340756
1200,-7.7442687302827835,0.9723436149207101,4.2,0.8366600265340757
1250,-7.009286220371723,1.1096181714133848,5.0,0.7071067811865476
1300,-10.199440741539002,1.452828235408452,4.0,1.0
1350,-8.298818631470203,1.1308779066742556,5.2,0.8366600265340756
1400,-6.001689506322146,3.747759628833491,4.6,1.1401754250991383
1450,-11.917769575119019,2.8182658325608783,3.8,1.4832396974191324
1500,-6.881405271589756,0.0,5.0,0.0
1550,-7.031221812218428,4.0949868090899555,6.2,0.8366600265340756
1600,-7.917072489857674,0.383660139017194,4.4,0.547722557505166
1650,-11.339209404587745,2.524630775474591,6.4,0.894427190999916
1700,-7.353660708665847,1.4418660899390026,5.0,1.0
1750,-11.940856537222862,0.6150233084551598,6.0,1.4142135623730951
1800,-9.719196066260338,1.8232122580996755,4.4,0.5477225575051662
1850,-9.54955426454544,2.5705558435959612,4.8,0.8366600265340755
1900,-9.357029166817664,1.880330742292428,5.8,0.8366600265340756
1950,-7.562560811638832,2.6727932886441708,5.0,1.0
2000,-8.443933179974556,3.266117111036178,5.4,0.8432740427115678
2050,-8.16290329694748,1.5763015177922353,4.0,0.7071067811865476
2100,-7.3200068898499016,4.740761827901747,4.2,1.3038404810405297
2150,-5.675682550668716,0.44376322643947447,3.4,0.5477225575051661
2200,-7.894146229326725,2.543358673719259,5.0,1.0
2250,-5.348469658195972,1.6308351470125757,5.0,0.7071067811865476
2300,-14.013863450288772,1.0382799647584466,5.4,0.547722557505166
2350,-8.97580840140581,6.716492714402411,5.2,1.9235384061671346
2400,-11.231628113985062,2.2116807505870915,5.2,0.8366600265340756
2450,-6.387787248939276,1.9004909376686845,4.2,0.8366600265340756
2500,-9.804947176575661,5.265507431199962,5.2,1.0954451150103321
2550,-7.67172462195158,3.6052311630753264,3.6,1.51657508881031
2600,-6.225941833853722,0.2538176410119777,5.2,0.44721359549995787
2650,-9.514464125037193,0.7318125637834128,5.0,0.0
2700,-5.392526717483998,3.751086518871042,4.8,0.8366600265340756
2750,-8.2399442628026,1.6176521059639604,4.6,1.140175425099138
2800,-9.976604668796062,2.6673719995081098,3.8,1.788854381999832
2850,-6.996327959001064,3.9972535179414215,4.6,0.8944271909999159
2900,-7.608863054215908,2.0410103468808685,4.6,0.8944271909999159
2950,-11.582893776893616,1.8335001030876381,5.8,0.8366600265340756
3000,-11.151318415999413,1.243619861571476,5.2,0.7888106377466158
3050,-7.504680918157101,1.8082218225058653,4.6,0.5477225575051663
3100,-6.059986994415522,1.2931198597147828,4.4,0.5477225575051662
3150,-6.772033570706844,0.8741566797389304,4.6,1.140175425099138
3200,-8.450707693397998,1.4866442445891155,4.4,0.8944271909999159
3250,-8.435921439528466,1.2921824479286506,4.8,0.44721359549995787
3300,-3.665180524252355,1.8997366685313597,4.4,0.547722557505166
3350,-7.994353219866753,2.2639760842943466,4.4,0.5477225575051663
3400,-5.4085837483406065,1.5071066209450605,5.2,1.0954451150103324
3450,-8.984474404156208,1.2392066540201485,4.8,0.44721359549995787
3500,-4.801075600832701,1.8565510448304265,4.2,0.8366600265340756
3550,-7.635254688560963,1.0441418734148131,4.4,0.8944271909999159
3600,-6.379718464612961,1.460163498511783,4.2,0.8366600265340756
3650,-8.521245482563973,1.2850608274401716,4.0,1.0
3700,-6.7867469266057014,1.2556340631424898,4.2,0.4472135954999579
3750,-7.451461840420961,5.864602850051751,4.4,1.51657508881031
3800,-6.550140815973282,1.185936331547255,4.6,0.8944271909999159
3850,-6.235964629054069,1.4533732995835915,4.8,0.8366600265340756
3900,-10.70194028019905,4.536238511753215,4.6,1.51657508881031
3950,-7.153971376270055,2.881015784712723,4.8,0.8366600265340756
4000,-7.391633132100106,1.099804195205251,4.6,0.5163977794943221
4050,-9.833570113778114,1.2840074573524294,4.6,0.547722557505166
4100,-6.30859826207161,2.1106370229993434,4.2,0.8366600265340756
4150,-5.907312001287937,1.8384729213356987,5.2,0.4472135954999579
4200,-12.605318143963814,5.60887951640533,5.2,1.0954451150103321
4250,-9.990134778618813,1.2853597641331915,5.2,1.3038404810405297
4300,-5.369852856546641,1.5876613106808934,4.6,0.5477225575051662
4350,-8.280318495631217,2.689672712315628,4.4,0.8944271909999159
4400,-8.507821980118752,2.2128718387975717,5.4,0.8944271909999159
4450,-8.153034536540508,3.7546242629468907,5.8,1.4832396974191326
4500,-6.936146627366543,1.6434126796951132,6.6,0.894427190999916
4550,-10.448417429625987,4.439286413800897,5.4,1.1401754250991378
4600,-7.112839159369469,0.508661807005721,4.2,0.4472135954999579
4650,-10.827792623639107,3.0451060259917173,5.8,0.8366600265340756
4700,-5.173993299901485,1.571680716281218,5.4,0.5477225575051662
4750,-10.824194023013115,5.5100267589995635,6.0,1.8708286933869707
4800,-8.622055749595166,2.413585015646328,5.6,0.8944271909999159
4850,-6.220672409236431,1.073681427232479,5.6,1.140175425099138
