step,return_mean,return_std,foods_mean,foods_std
0,-34.05045377463102,5.425278354434083,25.2,4.381780460041329
1,-32.01672566235065,4.714242949393333,23.0,2.5495097567963922
2,-33.462614519894124,5.057722081149868,25.4,2.6076809620810595
3,-32.967910525202754,7.6524995879621285,26.0,5.873670062235365
4,-35.174442406743765,2.9422976484491943,26.6,2.0736441353327724
5,-31.4329988732934,5.845266040783988,22.4,4.61519230368573
6,-32.20018594786525,7.104852369426105,25.4,4.722287581247039
7,-33.644570145010945,6.7288012455141315,27.4,5.9413803110051795
8,-36.37017296329141,3.6437622582877642,26.6,4.61519230368573
9,-31.62494527846575,4.72006458574999,23.4,3.1304951684997055
10,-32.654058408737185,3.1049672830659056,25.6,2.966479394838265
11,-30.032092033326627,5.521230115247229,23.2,3.7682887362833544
12,-34.022151961922646,7.47685470931033,24.6,3.361547262794322
13,-32.825855642557144,4.171997302048133,26.4,2.3021728866442674
14,-36.526214548945426,4.42081589109011,25.8,2.588435821108957
15,-35.55301645100117,4.963924671279393,26.6,3.7815340802378077
16,-37.880966148525474,3.3174597480187593,28.0,2.23606797749979
17,-35.889809088408946,4.113586216586966,25.4,3.6469165057620936
18,-32.99408045113087,3.0006723751960034,23.8,2.8635642126552705
19,-34.52431675344705,4.585679506611466,25.2,2.280350850198276
20,-32.594665452837944,5.425326268154316,24.0,3.5355339059327378
21,-31.271136409789325,5.976594058238445,25.0,3.535533905932738
22,-33.69053516238928,5.297702205397428,25.4,3.209361307176242
23,-34.456423020362855,3.1502032159995905,26.4,2.073644135332772
24,-28.794308429211377,1.7105171424297811,21.6,2.073644135332772
25,-36.25944537222385,5.212383201020744,24.8,4.147288270665544
26,-33.11572626978159,3.4211988865346976,21.6,2.302172886644268
27,-36.02905255407095,4.258097629998173,26.4,2.5099800796022262
28,-33.068061807751654,3.4469135826542296,25.6,3.209361307176242
29,-34.84576061069966,6.4916535472389745,26.6,4.615192303685731
30,-36.20688294768333,3.173792540457184,26.0,2.8284271247461903
31,-33.01306302472949,7.190530256554835,24.2,4.324349662087931
32,-30.532904104888438,1.9411956304756945,24.2,2.5884358211089573
33,-37.110401798784736,4.668007530808249,27.2,4.08656334834051
34,-31.948683150857686,2.5534039335299616,24.6,1.9493588689617927
35,-29.81211738586426,3.1282829292940586,23.0,2.449489742783178
36,-37.809663868695495,4.125536054092378,27.0,5.385164807134504
37,-30.38709478005767,3.2368377554168357,21.8,2.863564212655271
38,-32.32453732788563,3.6991919373535733,23.4,2.7928480087537886
39,-33.319582261145115,3.5238853330726068,24.0,4.301162633521313
40,-29.14960437566042,6.972794669787052,22.2,4.207136793592526
41,-31.91029422879219,2.0747216915646134,22.4,3.5777087639996634
42,-32.18348454609513,6.26329059257253,25.2,3.7682887362833544
43,-33.8035453364253,4.379804247490725,25.2,2.387467277262665
44,-31.113200045377017,5.979419948240035,23.6,3.049590136395381
45,-35.946578620374204,3.291735888497752,24.2,3.5637059362410923
46,-33.30358796268702,3.9452805425106203,24.8,4.08656334834051
47,-35.38135077729821,4.283969099767455,24.8,3.898717737923586
48,-33.79145447909832,2.5402953774541563,25.0,3.3166247903554003
49,-33.54674785807729,7.486746393661644,25.4,6.107372593840988
50,-34.88833983913064,4.9868457132144,26.4,5.458937625582472
51,-34.47091497182846,3.507594503793405,24.6,3.0495901363953815
52,-39.488659891486165,5.41068696679202,28.2,4.207136793592526
53,-30.22797435000539,5.939788971255299,23.6,3.2093613071762426
54,-31.369962108135223,7.257620075566453,25.6,5.727128425310541
55,-32.98792500346899,3.3911993753948466,24.6,3.361547262794322
56,-36.02564304620027,3.87152798268649,27.0,5.0
57,-35.04388215094805,6.197766122156495,25.4,2.1908902300206647
58,-36.64649600982666,2.303252095404523,27.0,3.9370039370059056
59,-31.715187390893696,3.136042871679135,24.2,3.420526275297414
60,-35.08961662426591,6.683002370811579,23.0,5.338539126015656
61,-34.16394513994455,1.5152916679304114,23.4,3.0495901363953815
62,-31.367010846734047,8.432486607377509,24.2,5.019960159204453
63,-32.56098708286881,5.778144713131771,24.6,4.03732584763727
64,-32.02428529411554,7.86313941365489,24.2,6.058052492344384
65,-33.32716476619244,3.2312778431268248,23.6,2.6076809620810595
66,-34.416806327551605,4.108195734611332,25.6,3.646916505762093
67,-30.88204502314329,3.969572344505197,24.8,3.6331804249169903
68,-34.568783110380174,2.8117924053489145,23.2,2.280350850198276
69,-35.365290477871895,4.652028233350501,26.6,4.03732584763727
70,-32.38411552608013,3.1962601595037445,23.4,1.5165750888103104
71,-32.663087765872476,4.402276552169334,24.8,4.868264577855234
72,-36.51785129532218,5.610334106836207,25.0,4.301162633521313
73,-31.905720999836923,3.8029213760557985,24.4,4.77493455452533
74,-35.06548527926206,3.5120202368120803,26.8,3.271085446759225
75,-32.396893753111364,3.4877152695082905,23.2,3.0331501776206196
76,-29.5249866835773,3.7375453150545184,21.8,2.6832815729997472
77,-35.1126528903842,6.627266447670795,23.6,4.449719092257397
78,-31.98324174582958,3.933326789641808,25.2,3.563705936241092
79,-28.559572619199752,4.116892227948488,22.2,1.9235384061671348
80,-33.16016745865345,5.419565237153728,23.4,3.5071355833500366
81,-33.22782942503691,4.023139727943617,23.8,3.96232255123179
82,-29.979617036134005,2.2167458903647144,22.2,1.9235384061671346
83,-30.286972515285015,1.4673013076165593,22.0,3.0
84,-31.057577079534532,3.123201910121381,22.4,1.6733200530681516
85,-31.329682977497576,3.9426182206615947,24.6,4.277849927241488
86,-29.359337218105793,6.322647089512343,20.4,2.8809720581775866
87,-30.191039910912515,7.1894613051126415,21.2,5.06951674225463
88,-30.71127735450864,5.854297586118873,21.8,3.271085446759225
89,-31.01775689125061,5.908632180507075,23.6,3.577708763999663
90,-31.459048789739608,5.049392887034385,22.2,4.969909455915671
91,-35.49562384188175,3.001423690587575,24.0,3.5355339059327378
92,-33.81517308801413,5.404689114012113,23.4,4.39317652729776
93,-33.17874283492565,6.200487590471155,22.0,5.0990195135927845
94,-31.570079715549944,3.5210271803205564,21.4,1.8165902124584952
95,-33.70983684659004,5.858999758733797,22.6,5.319774431308154
96,-27.939653716236354,6.4369140870348875,21.2,4.43846820423443
97,-32.42905409634113,4.992800311880836,24.2,3.70135110466435
98,-28.775348110497,6.850699903684373,20.8,5.215361924162119
99,-29.802150011062622,5.565621890484625,20.4,4.03732584763727
100,-32.83943463116884,4.286347003918089,23.6,5.029910535983716
101,-34.905423215031625,3.188441740664004,24.4,3.286335345030997
102,-28.277508361637594,4.838381995975393,22.6,2.701851217221259
103,-30.92575233280659,5.385694683476133,20.4,3.9115214431215892
104,-25.65302012488246,3.3484598111754957,19.4,1.8165902124584952
105,-30.087828071415423,6.617781513519377,20.0,6.519202405202649
106,-30.70810748487711,2.669348053061953,20.8,1.4832396974191329
107,-33.29771392643452,4.1229141379805165,22.2,2.863564212655271
108,-24.364750391989947,4.397991453853728,18.8,3.492849839314596
109,-27.092005950212478,3.794670913226195,18.4,1.9493588689617931
110,-25.174414142221213,4.098408711213131,18.4,1.1401754250991378
111,-30.719926673918962,3.792583478741783,21.2,2.9495762407505257
112,-30.97976462095976,5.330777417766985,19.4,4.159326868617084
113,-30.397628627717495,4.1306079228414045,21.8,1.9235384061671343
114,-26.61384422853589,5.101137223590927,18.4,2.5099800796022262
115,-28.793210303038357,6.807591634200809,18.6,4.8270073544588685
116,-28.733824408054353,2.727340620801352,18.8,3.0331501776206204
117,-28.500421778857707,8.443039563789446,18.6,6.228964600958975
118,-30.69824070185423,3.426115453581357,20.4,3.130495168499705
119,-28.994055718183517,7.346385376870926,17.6,3.5071355833500366
120,-29.162003536522388,4.5240321944601956,18.6,3.209361307176242
121,-29.0345122538507,5.837295543757176,20.2,4.969909455915671
122,-26.601668824255466,5.244313292578129,18.6,3.361547262794322
123,-26.731040235608816,7.192815741867518,17.0,6.164414002968976
124,-23.5503063634038,5.113389506216824,17.4,3.5777087639996634
125,-30.010969170182943,3.978981343252828,18.8,3.768288736283355
126,-25.680235466361047,5.461576046565545,18.0,4.415880433163923
127,-25.450936783850192,4.162645709151654,17.0,3.3166247903554
128,-23.961826192587615,2.7556936263133256,17.6,4.722287581247039
129,-22.51806053891778,4.818588284699108,16.4,2.302172886644268
130,-22.464263163506985,4.414722147534947,15.4,0.8944271909999157
131,-20.87595799267292,6.610398467878826,15.4,3.9115214431215892
132,-23.66855916976929,5.04954122333698,17.4,4.393176527297759
133,-23.09422796070576,4.991736367729353,15.8,4.3817804600413295
134,-28.620970784127714,2.0202769713530477,17.2,3.96232255123179
135,-24.99956495165825,7.937008655541826,16.8,4.604345773288536
136,-22.398104185983538,6.457051410274933,14.0,3.391164991562634
137,-24.114769104868174,4.4987324113395655,16.2,3.1144823004794877
138,-21.027411402761935,6.852730786230034,13.8,4.324349662087931
139,-27.800184139609335,5.071846701124206,17.2,2.8635642126552705
140,-27.89326346963644,7.254328421233567,16.2,2.387467277262664
141,-22.678181326389314,6.391534552882935,14.8,3.193743884534262
142,-21.00558690726757,4.083588482459608,14.6,3.4351128074635335
143,-25.513768330216408,7.935376114948333,16.0,3.6055512754639896
144,-20.503161692619322,2.1220513017972733,13.4,2.073644135332772
145,-21.546343931555747,3.5207034709378764,14.0,2.5495097567963922
146,-23.867854167521,6.295546565082567,17.6,3.7815340802378072
147,-21.841101108491422,6.910300477483119,14.0,3.3911649915626336
148,-24.041235345974563,3.156840852016407,15.0,1.7320508075688774
149,-19.971951643377544,5.6269757596756875,13.8,2.7748873851023212
150,-21.122260443866253,5.7838891185477,12.6,2.7928480087537886
151,-22.847443858906626,2.2738265593171794,14.8,1.7888543819998315
152,-22.95955221056938,6.584592504995492,14.0,3.674234614174767
153,-23.09361379891634,5.9772611161065425,14.6,4.774934554525329
154,-23.387749764323235,2.021131547350243,13.8,1.4832396974191326
155,-18.209230821207164,7.599534084412304,13.0,5.612486080160912
156,-18.418602944165468,5.592673610440204,12.0,3.9999999999999996
157,-19.221720303595067,6.025573503301348,11.2,2.16794833886788
158,-19.530641135573386,5.422259407738782,11.4,2.6076809620810595
159,-21.406118439137934,3.5140580106163424,12.2,1.4832396974191326
