step,return_mean,return_std,foods_mean,foods_std
0,-37.86561822295189,6.569536410657794,24.8,4.658325879540846
1,-37.428160881996156,5.31384750527224,25.4,3.0495901363953815
2,-35.089020216464995,5.071646720580447,25.2,3.5637059362410923
3,-36.593857280910015,3.6242023147652374,24.6,1.51657508881031
4,-34.214054483175275,4.7411959785564255,23.2,3.271085446759225
5,-38.513346281647685,4.657287700977783,28.0,4.06201920231798
6,-36.154988154768944,5.076361927036794,24.6,3.0495901363953815
7,-37.22903661131859,5.998505666074201,25.4,2.8809720581775866
8,-38.21306648850441,2.580462181445337,25.6,1.8165902124584952
9,-38.36299031972885,3.473037970085816,25.0,2.2360679774997902
10,-35.229313011467454,5.741582037383377,23.2,4.024922359499621
11,-34.91272450387478,4.3379421118845665,22.4,1.8165902124584945
12,-44.45442668274045,3.670231049603121,26.2,3.5637059362410923
13,-37.25579238981008,5.0980245546981555,25.6,2.701851217221259
14,-39.17245633751154,4.025987408880168,25.0,3.082207001484488
15,-38.0144656509161,2.894336081032397,25.4,2.408318915758459
16,-36.232066905498506,7.835098445077584,24.2,5.310367218940701
17,-40.368638107180594,3.314647628751737,24.6,4.505552130427524
18,-36.789907798916104,5.354750214880385,22.4,1.6733200530681516
19,-38.308695030212405,4.553886407332944,23.2,3.7013511046643495
20,-38.951428200304505,6.897770367333582,24.8,5.540758070878027
21,-36.93159497380257,2.760668635705371,26.4,2.7928480087537886
22,-41.51610423475504,3.4554279547442315,26.4,1.673320053068151
23,-32.15884206146002,4.058117743986145,20.8,2.16794833886788
24,-37.97894046753645,3.596616425933023,25.8,4.868264577855234
25,-37.99041657298803,7.141090764962493,25.6,3.130495168499705
26,-36.63561136722565,4.016177919955014,24.0,3.1622776601683795
27,-36.675358989834784,5.994713369859768,22.6,4.219004621945797
28,-37.5799017444253,3.1977516549498946,25.8,2.16794833886788
29,-37.947168190777305,4.246650732533867,23.2,3.6331804249169903
30,-39.041026981174944,5.92584918063489,23.2,3.271085446759225
31,-38.21932024285197,4.680948858883806,26.0,4.527692569068709
32,-37.10492674410343,2.928063741673779,25.6,4.159326868617085
33,-37.42295140028,8.014354698046352,23.8,4.868264577855234
34,-36.66613309681416,4.906905719083696,24.4,3.130495168499705
35,-35.476643627882005,2.822201020345243,25.6,2.190890230020664
36,-40.20599665492773,5.984301020816348,26.2,4.8166378315169185
37,-38.746952916681764,6.425186528947136,25.6,4.774934554525329
38,-34.98545647859574,9.873281661487994,24.0,5.5677643628300215
39,-38.99114571660757,6.327112947923605,24.6,4.560701700396551
40,-36.80170405507088,4.385399418007773,24.2,2.588435821108957
41,-36.039668165892365,6.9115874897183245,23.6,3.3615472627943217
42,-38.46208731383085,5.867961613962346,25.0,4.0
43,-38.79764334559441,4.725300920814125,25.4,4.505552130427524
44,-38.70527528300882,3.1860264475195286,24.8,2.5884358211089573
45,-44.95066241696477,1.9312656501464238,29.0,2.449489742783178
46,-38.33066158145666,3.6409863174616985,24.8,3.6331804249169903
47,-43.706788598001005,2.2165746036923886,27.0,2.6457513110645907
48,-40.970833249390125,5.63985016151867,26.2,3.8987177379235853
49,-41.51837981939316,5.507292536438763,27.0,3.6055512754639896
50,-35.583617992699146,3.422470369328837,24.4,1.8165902124584952
51,-39.18437263220549,5.020557969440856,25.6,4.277849927241488
52,-29.62335974872112,6.942411139887103,19.8,4.147288270665545
53,-38.37528425306082,3.782188749902742,24.6,3.361547262794322
54,-36.20853752940893,6.508862793703777,26.4,3.577708763999664
55,-39.200832579284906,7.387111034230575,25.6,3.9115214431215892
56,-42.25997753441334,4.406512179311677,26.6,5.366563145999496
57,-41.43777400180697,2.3532398217490367,26.6,2.3021728866442674
58,-36.377942088991404,5.545238293280799,24.6,2.8809720581775866
59,-30.410100001096726,4.130428778936037,21.2,1.0954451150103324
60,-43.74164626598358,2.5295522612886074,26.4,2.4083189157584592
61,-32.536700846999885,7.970873295064363,22.4,6.308724118235002
62,-41.720450048148635,3.17744937539366,26.0,1.5811388300841893
63,-31.91321312263608,7.997258385825159,21.4,3.847076812334269
64,-37.61637985855341,1.8937313052473415,25.6,2.408318915758459
65,-36.56719932630658,5.291216172175966,23.8,2.5884358211089573
66,-41.301278204470876,4.181335444550141,27.0,3.6742346141747673
67,-38.25378937497735,2.8417682952616694,27.8,3.7013511046643495
68,-40.05400763079524,5.553292089905873,25.8,4.024922359499621
